level,long,lat
3,-0.140844,51.514684
3,-0.131534,51.513601
3,-0.155746,51.514326
3,-0.131925,51.51179
3,-0.128388,51.5123
3,-0.134599,51.511608
3,-0.142071,51.515201
3,-0.128701,51.511703
3,-0.142071,51.515201
3,-0.152839,51.514586
3,-0.138803,51.513114
3,-0.140154,51.516058
3,-0.133398,51.509251
3,-0.11988,51.511022
3,-0.128427,51.511339
3,-0.138306,51.508699
3,-0.132681,51.513052
3,-0.156435,51.509408
3,-0.132693,51.515939
3,-0.117666,51.514044
3,-0.130733,51.513804
3,-0.137975,51.51186
3,-0.142071,51.515201
3,-0.132693,51.515939
3,-0.142071,51.515201
3,-0.142071,51.515201
3,-0.142071,51.515201
3,-0.142071,51.515201
3,-0.129379,51.512379
3,-0.123121,51.512117
3,-0.130733,51.513804
3,-0.142071,51.515201
3,-0.155199,51.513238
3,-0.137975,51.51186
3,-0.134157,51.511502
3,-0.130733,51.513804
3,-0.138803,51.513114
3,-0.146144,51.502349
3,-0.137324,51.516166
3,-0.138306,51.508699
3,-0.138947,51.513826
3,-0.134599,51.511608
3,-0.134064,51.510952
3,-0.131904,51.516178
3,-0.140844,51.514684
3,-0.115963,51.511301
3,-0.131196,51.510942
3,-0.133325,51.512811
3,-0.13493,51.509158
3,-0.131037,51.514492
3,-0.140222,51.515088
3,-0.130769,51.510468
3,-0.130769,51.510468
3,-0.137439,51.51052
3,-0.128427,51.511339
3,-0.131078,51.514012
3,-0.138915,51.512495
3,-0.146004,51.513237
3,-0.129438,51.513064
3,-0.131078,51.514012
3,-0.140687,51.513575
3,-0.156659,51.516714
3,-0.142373,51.513575
3,-0.134437,51.51558
3,-0.12482,51.512855
3,-0.128701,51.511703
3,-0.136339,51.51347
3,-0.149643,51.504176
3,-0.142071,51.515201
3,-0.132681,51.513052
3,-0.145735,51.514195
3,-0.135283,51.510729
3,-0.142071,51.515201
3,-0.142071,51.515201
3,-0.142071,51.515201
3,-0.140844,51.514684
3,-0.142071,51.515201
3,-0.12531,51.513214
3,-0.137952,51.509962
3,-0.129593,51.513848
3,-0.128427,51.511339
3,-0.140004,51.513708
3,-0.130733,51.513804
3,-0.140844,51.514684
3,-0.125914,51.511137
3,-0.123383,51.507832
3,-0.140154,51.516058
3,-0.151459,51.512702
3,-0.142071,51.515201
3,-0.123456,51.513777
3,-0.121859,51.514777
3,-0.135874,51.515684
3,-0.135874,51.515684
3,-0.120695,51.511521
3,-0.140877,51.508911
3,-0.142363,51.513827
3,-0.137439,51.51052
3,-0.143551,51.510473
3,-0.132077,51.5169
3,-0.135874,51.515684
3,-0.123461,51.508409
3,-0.134437,51.51558
3,-0.142071,51.515201
3,-0.131037,51.514492
3,-0.121916,51.51163
3,-0.135283,51.510729
3,-0.151635,51.513353
3,-0.130495,51.511534
3,-0.129653,51.515189
3,-0.131247,51.514279
3,-0.131904,51.516178
3,-0.142071,51.515201
3,-0.140043,51.514536
3,-0.146422,51.495501
3,-0.123461,51.508409
3,-0.13879,51.514867
3,-0.130733,51.513804
3,-0.138306,51.508699
3,-0.124122,51.508087
3,-0.129593,51.513848
3,-0.12377,51.512802
3,-0.129438,51.513064
3,-0.139842,51.51947
3,-0.131355,51.511997
3,-0.140844,51.514684
3,-0.146144,51.502349
3,-0.131904,51.516178
3,-0.145735,51.514195
3,-0.151635,51.513353
3,-0.132681,51.513052
3,-0.131196,51.510942
3,-0.142071,51.515201
3,-0.152839,51.514586
3,-0.140877,51.508911
3,-0.149643,51.504176
3,-0.125914,51.511137
3,-0.154422,51.510357
3,-0.12958,51.514523
3,-0.139406,51.514247
3,-0.128701,51.511703
3,-0.129438,51.513064
3,-0.125562,51.517255
3,-0.136609,51.520965
3,-0.12958,51.514523
3,-0.132077,51.5169
3,-0.128701,51.511703
3,-0.132693,51.515939
3,-0.118367,51.51277
3,-0.142071,51.515201
3,-0.130169,51.513498
3,-0.142071,51.515201
3,-0.129593,51.513848
3,-0.142071,51.515201
3,-0.142071,51.515201
3,-0.125708,51.507725
3,-0.134064,51.510952
3,-0.131163,51.51176
3,-0.131196,51.510942
3,-0.128,51.511584
3,-0.152839,51.514586
3,-0.13228,51.509458
3,-0.140844,51.514684
3,-0.145735,51.514195
3,-0.154345,51.514052
3,-0.141776,51.507576
3,-0.134925,51.508556
3,-0.133398,51.509251
3,-0.123264,51.510393
3,-0.131163,51.51176
3,-0.128898,51.507938
3,-0.130733,51.513804
3,-0.135043,51.51309
3,-0.135283,51.510729
3,-0.132693,51.515939
3,-0.131904,51.516178
3,-0.15686,51.520656
3,-0.148712,51.514709
3,-0.150414,51.516103
3,-0.123121,51.512117
3,-0.129192,51.510272
3,-0.134064,51.510952
3,-0.12377,51.512802
3,-0.125926,51.512945
3,-0.129653,51.515189
3,-0.128427,51.511339
3,-0.135283,51.510729
3,-0.133438,51.514971
3,-0.135874,51.515684
3,-0.143046,51.510141
3,-0.135874,51.515684
3,-0.142071,51.515201
3,-0.142071,51.515201
3,-0.133162,51.50797
3,-0.13012,51.512247
3,-0.137952,51.509962
3,-0.144467,51.510641
3,-0.128898,51.507938
3,-0.129593,51.513848
3,-0.130826,51.514704
3,-0.134599,51.511608
3,-0.152839,51.514586
3,-0.142071,51.515201
3,-0.137975,51.51186
3,-0.134429,51.520697
3,-0.140222,51.515088
3,-0.123121,51.512117
3,-0.142071,51.515201
3,-0.137439,51.51052
3,-0.132382,51.510152
3,-0.142071,51.515201
3,-0.140222,51.515088
3,-0.132693,51.515939
3,-0.132693,51.515939
3,-0.149122,51.499258
3,-0.129438,51.513064
3,-0.148236,51.496222
3,-0.132459,51.51179
3,-0.149605,51.491604
3,-0.11991,51.512408
3,-0.129593,51.513848
3,-0.138306,51.508699
3,-0.140222,51.515088
3,-0.125527,51.516697
3,-0.131163,51.51176
3,-0.142071,51.515201
3,-0.128388,51.5123
3,-0.152839,51.514586
3,-0.151671,51.497158
3,-0.148712,51.514709
3,-0.129487,51.516295
3,-0.123456,51.513777
3,-0.150136,51.512996
3,-0.156441,51.509407
3,-0.133325,51.512811
3,-0.133325,51.512811
3,-0.133438,51.514971
3,-0.140844,51.514684
3,-0.128388,51.5123
3,-0.130826,51.514704
3,-0.132976,51.516623
3,-0.140844,51.514684
3,-0.132693,51.515939
3,-0.152839,51.514586
3,-0.138306,51.508699
3,-0.128388,51.5123
3,-0.130769,51.510468
3,-0.129487,51.516295
3,-0.127633,51.515598
3,-0.129487,51.516295
3,-0.129487,51.516295
3,-0.138915,51.512495
3,-0.142134,51.511314
3,-0.145735,51.514195
3,-0.132693,51.515939
3,-0.154345,51.514052
3,-0.130826,51.514704
3,-0.133398,51.509251
3,-0.131355,51.511997
3,-0.134539,51.51131
3,-0.141234,51.513233
3,-0.136201,51.515087
3,-0.13493,51.509158
3,-0.144433,51.496234
3,-0.140222,51.515088
3,-0.12813,51.51298
3,-0.155199,51.513238
3,-0.132681,51.513052
3,-0.140877,51.508911
3,-0.153561,51.493527
3,-0.132696,51.50281
3,-0.119723,51.51764
3,-0.145735,51.514195
3,-0.134429,51.520697
3,-0.11069,51.517916
3,-0.141776,51.507576
3,-0.145735,51.514195
3,-0.106076,51.517239
3,-0.148081,51.512136
3,-0.140222,51.515088
3,-0.125926,51.512945
3,-0.141741,51.509986
3,-0.119723,51.51764
3,-0.137439,51.51052
3,-0.149901,51.513469
3,-0.119723,51.51764
3,-0.152839,51.514586
3,-0.137439,51.51052
3,-0.129487,51.516295
3,-0.127583,51.51682
3,-0.133012,51.510953
3,-0.130305,51.521458
3,-0.130305,51.521458
3,-0.126121,51.516275
3,-0.143408,51.514365
3,-0.119723,51.51764
3,-0.145735,51.514195
3,-0.129487,51.516295
3,-0.146627,51.496485
3,-0.154345,51.514052
3,-0.129665,51.514209
3,-0.140844,51.514684
3,-0.119723,51.51764
3,-0.123456,51.513777
3,-0.122679,51.513046
3,-0.140004,51.513708
3,-0.140222,51.515088
3,-0.142363,51.513827
3,-0.129023,51.512994
3,-0.133398,51.509251
3,-0.143092,51.515753
3,-0.132693,51.515939
3,-0.099803,51.519026
3,-0.146986,51.513918
3,-0.123121,51.512117
3,-0.145735,51.514195
3,-0.129778,51.511783
3,-0.137324,51.516166
3,-0.146986,51.513918
3,-0.140222,51.515088
3,-0.146623,51.505459
3,-0.140154,51.516058
3,-0.131367,51.509947
3,-0.130498,51.516391
3,-0.152839,51.514586
3,-0.140222,51.515088
3,-0.123247,51.509044
3,-0.132681,51.513052
3,-0.128701,51.511703
3,-0.133325,51.512811
3,-0.133438,51.514971
3,-0.131904,51.516178
3,-0.144433,51.496234
3,-0.130498,51.516391
3,-0.131367,51.509947
3,-0.132077,51.5169
3,-0.15262,51.510733
3,-0.148712,51.514709
3,-0.140222,51.515088
3,-0.144467,51.510641
3,-0.123456,51.513777
3,-0.133384,51.512416
3,-0.128388,51.5123
3,-0.130498,51.516391
3,-0.140844,51.514684
3,-0.143266,51.50845
3,-0.130498,51.516391
3,-0.12371,51.511111
3,-0.130498,51.516391
3,-0.130498,51.516391
3,-0.129653,51.515189
3,-0.130498,51.516391
3,-0.133012,51.510953
3,-0.142363,51.513827
3,-0.125165,51.516395
3,-0.130498,51.516391
3,-0.146004,51.513237
3,-0.131904,51.516178
3,-0.131037,51.514492
3,-0.156435,51.509408
3,-0.130169,51.513498
3,-0.130498,51.516391
3,-0.132547,51.516674
3,-0.128427,51.511339
3,-0.130498,51.516391
3,-0.130592,51.513019
3,-0.142363,51.513827
3,-0.128984,51.51084
3,-0.133325,51.512811
3,-0.131355,51.511997
3,-0.130169,51.513498
3,-0.130498,51.516391
3,-0.137439,51.51052
3,-0.131715,51.513406
3,-0.141416,51.499549
3,-0.154422,51.510357
3,-0.145735,51.514195
3,-0.128427,51.511339
3,-0.139006,51.510266
3,-0.145735,51.514195
3,-0.137975,51.51186
3,-0.145735,51.514195
3,-0.131037,51.514492
3,-0.13228,51.509458
3,-0.141322,51.506236
3,-0.129653,51.515189
3,-0.133384,51.512416
3,-0.125562,51.517255
3,-0.127791,51.516329
3,-0.131785,51.518739
3,-0.132693,51.515939
3,-0.118337,51.519792
3,-0.136074,51.508313
3,-0.154345,51.514052
3,-0.149643,51.504176
3,-0.152839,51.514586
3,-0.143092,51.515753
3,-0.125527,51.516697
3,-0.128427,51.511339
3,-0.131196,51.510942
3,-0.128427,51.511339
3,-0.127807,51.509944
3,-0.149193,51.514564
3,-0.130403,51.517287
3,-0.154912,51.511435
3,-0.146986,51.513918
3,-0.123827,51.51703
3,-0.140222,51.515088
3,-0.140222,51.515088
3,-0.131904,51.516178
3,-0.12421,51.51298
3,-0.152839,51.514586
3,-0.133384,51.512416
3,-0.13493,51.509158
3,-0.148712,51.514709
3,-0.131196,51.510942
3,-0.12578,51.514408
3,-0.130498,51.516391
3,-0.131904,51.516178
3,-0.130498,51.516391
3,-0.129778,51.511783
3,-0.151834,51.493464
3,-0.126121,51.516275
3,-0.125331,51.513753
3,-0.129593,51.513848
3,-0.138845,51.51315
3,-0.140844,51.514684
3,-0.133384,51.512416
3,-0.129023,51.512994
3,-0.130592,51.513019
3,-0.150827,51.518349
3,-0.152839,51.514586
3,-0.141234,51.513233
3,-0.138703,51.509929
3,-0.13493,51.509158
3,-0.147738,51.51741
3,-0.113723,51.511103
3,-0.146986,51.513918
3,-0.130426,51.508286
3,-0.145735,51.514195
3,-0.133325,51.512811
3,-0.129192,51.510272
3,-0.133618,51.512339
3,-0.1205,51.512057
3,-0.138803,51.513114
3,-0.130498,51.516391
3,-0.147526,51.516597
3,-0.131248,51.5132
3,-0.137902,51.512254
3,-0.127633,51.515598
3,-0.130498,51.516391
3,-0.120018,51.518165
3,-0.130498,51.516391
3,-0.131355,51.511997
3,-0.152839,51.514586
3,-0.137975,51.51186
3,-0.128427,51.511339
3,-0.129438,51.513064
3,-0.130498,51.516391
3,-0.099301,51.519674
3,-0.130498,51.516391
3,-0.129487,51.516295
3,-0.127583,51.51682
3,-0.130305,51.521458
3,-0.130498,51.516391
3,-0.125347,51.51968
3,-0.137975,51.51186
3,-0.097078,51.519045
3,-0.140222,51.515088
3,-0.133162,51.50797
3,-0.140154,51.516058
3,-0.130498,51.516391
3,-0.132459,51.51179
3,-0.126121,51.516275
3,-0.152839,51.514586
3,-0.140844,51.514684
3,-0.128388,51.5123
3,-0.140844,51.514684
3,-0.1331,51.512106
3,-0.130498,51.516391
3,-0.140844,51.514684
3,-0.136304,51.515727
3,-0.155199,51.513238
3,-0.135874,51.515684
3,-0.132693,51.515939
3,-0.130498,51.516391
3,-0.137439,51.51052
3,-0.133841,51.512513
3,-0.130498,51.516391
3,-0.128388,51.5123
3,-0.134121,51.512725
3,-0.154255,51.512
3,-0.134064,51.510952
3,-0.145735,51.514195
3,-0.130498,51.516391
3,-0.128701,51.511703
3,-0.123461,51.508409
3,-0.137975,51.51186
3,-0.134064,51.510952
3,-0.13012,51.512247
3,-0.130498,51.516391
3,-0.130592,51.513019
3,-0.130498,51.516391
3,-0.137439,51.51052
3,-0.131055,51.509807
3,-0.128984,51.51084
3,-0.140222,51.515088
3,-0.140004,51.513708
3,-0.131055,51.509807
3,-0.140844,51.514684
3,-0.156435,51.509408
3,-0.128427,51.511339
3,-0.129379,51.512379
3,-0.152839,51.514586
3,-0.131037,51.514492
3,-0.122679,51.513046
3,-0.152077,51.519519
3,-0.152839,51.514586
3,-0.130498,51.516391
3,-0.130826,51.514704
3,-0.15389,51.516032
3,-0.134064,51.510952
3,-0.132318,51.510295
3,-0.136908,51.514361
3,-0.137902,51.512254
3,-0.133398,51.509251
3,-0.131196,51.510942
3,-0.131534,51.513601
3,-0.114293,51.515447
3,-0.129665,51.514209
3,-0.129438,51.513064
3,-0.141234,51.513233
3,-0.130169,51.513498
3,-0.130498,51.516391
3,-0.140004,51.513708
3,-0.132382,51.510152
3,-0.130498,51.516391
3,-0.131037,51.514492
3,-0.128388,51.5123
3,-0.133841,51.512513
3,-0.130769,51.510468
3,-0.143408,51.514365
3,-0.146936,51.509097
3,-0.134874,51.51547
3,-0.131078,51.514012
3,-0.143092,51.515753
3,-0.130498,51.516391
3,-0.119976,51.517436
3,-0.13012,51.512247
3,-0.133162,51.50797
3,-0.113723,51.511103
3,-0.127032,51.503196
3,-0.124528,51.51401
3,-0.135435,51.511612
3,-0.131925,51.51179
3,-0.138845,51.51315
3,-0.13012,51.512247
3,-0.143092,51.515753
3,-0.133384,51.512416
3,-0.129653,51.515189
3,-0.131196,51.510942
3,-0.15225,51.490665
3,-0.133539,51.513911
3,-0.143266,51.50845
3,-0.131534,51.513601
3,-0.129778,51.511783
3,-0.148712,51.514709
3,-0.14407,51.511893
3,-0.13493,51.509158
3,-0.12421,51.51298
3,-0.149605,51.491604
3,-0.138915,51.512495
3,-0.132693,51.515939
3,-0.140687,51.513575
3,-0.141526,51.512078
3,-0.140844,51.514684
3,-0.130592,51.513019
3,-0.138915,51.512495
3,-0.141322,51.506236
3,-0.134874,51.51547
3,-0.141741,51.509986
3,-0.142384,51.512429
3,-0.138915,51.512495
3,-0.131355,51.511997
3,-0.124658,51.509786
3,-0.132077,51.5169
3,-0.137439,51.51052
3,-0.134064,51.510952
3,-0.154093,51.507798
3,-0.132382,51.510152
3,-0.140154,51.516058
3,-0.146986,51.513918
3,-0.128984,51.51084
3,-0.154093,51.507798
3,-0.140222,51.515088
3,-0.150974,51.514736
3,-0.137439,51.51052
3,-0.134874,51.51547
3,-0.129192,51.510272
3,-0.135874,51.515684
3,-0.129487,51.516295
3,-0.128984,51.51084
3,-0.130169,51.513498
3,-0.130495,51.511534
3,-0.111756,51.513724
3,-0.149007,51.514535
3,-0.140844,51.514684
3,-0.145735,51.514195
3,-0.149007,51.514535
3,-0.142363,51.513827
3,-0.124658,51.509786
3,-0.149007,51.514535
3,-0.132459,51.51179
3,-0.149007,51.514535
3,-0.15627,51.501349
3,-0.149007,51.514535
3,-0.149605,51.491604
3,-0.145735,51.514195
3,-0.137439,51.51052
3,-0.141416,51.499549
3,-0.149007,51.514535
3,-0.136304,51.515727
3,-0.152162,51.513154
3,-0.138915,51.512495
3,-0.140154,51.516058
3,-0.142134,51.511314
3,-0.150487,51.522471
3,-0.130769,51.510468
3,-0.149007,51.514535
3,-0.133899,51.519933
3,-0.142363,51.513827
3,-0.125951,51.511623
3,-0.144844,51.513057
3,-0.13493,51.509158
3,-0.131904,51.516178
3,-0.140844,51.514684
3,-0.140844,51.514684
3,-0.137952,51.509962
3,-0.141416,51.499549
3,-0.14197,51.519944
3,-0.130592,51.513019
3,-0.134874,51.51547
3,-0.154345,51.514052
3,-0.141776,51.507576
3,-0.136074,51.508313
3,-0.137047,51.507762
3,-0.138803,51.513114
3,-0.149901,51.513469
3,-0.13012,51.512247
3,-0.149007,51.514535
3,-0.149193,51.514564
3,-0.145735,51.514195
3,-0.136339,51.51347
3,-0.135283,51.510729
3,-0.131367,51.509947
3,-0.140222,51.515088
3,-0.145735,51.514195
3,-0.155746,51.514326
3,-0.109297,51.515681
3,-0.140222,51.515088
3,-0.129778,51.511783
3,-0.141322,51.506236
3,-0.143551,51.510473
3,-0.139406,51.514247
3,-0.140004,51.513708
3,-0.146004,51.513237
3,-0.119723,51.51764
3,-0.131904,51.516178
3,-0.143092,51.515753
3,-0.146986,51.513918
3,-0.154345,51.514052
3,-0.128427,51.511339
3,-0.151568,51.500043
3,-0.141776,51.507576
3,-0.130592,51.513019
3,-0.134437,51.51558
3,-0.149901,51.513469
3,-0.141499,51.496466
3,-0.147534,51.494368
3,-0.152839,51.514586
3,-0.125951,51.511623
3,-0.152839,51.514586
3,-0.119723,51.51764
3,-0.149087,51.492545
3,-0.122502,51.510345
3,-0.134064,51.510952
3,-0.129192,51.510272
3,-0.119723,51.51764
3,-0.131534,51.513601
3,-0.130769,51.510468
3,-0.130769,51.510468
3,-0.149901,51.513469
3,-0.1325,51.51394
3,-0.143551,51.510473
3,-0.143408,51.514365
3,-0.138998,51.5055
3,-0.140222,51.515088
3,-0.143092,51.515753
3,-0.140844,51.514684
3,-0.131196,51.510942
3,-0.137975,51.51186
3,-0.140004,51.513708
3,-0.14407,51.511893
3,-0.156441,51.509407
3,-0.130769,51.510468
3,-0.117666,51.514044
3,-0.13012,51.512247
3,-0.133384,51.512416
3,-0.13228,51.509458
3,-0.135166,51.509609
3,-0.156919,51.522761
3,-0.122502,51.510345
3,-0.137952,51.509962
3,-0.142134,51.511314
3,-0.145735,51.514195
3,-0.131904,51.516178
3,-0.154345,51.514052
3,-0.139006,51.510266
3,-0.131925,51.51179
3,-0.140222,51.515088
3,-0.13493,51.509158
3,-0.130733,51.513804
3,-0.140068,51.507199
3,-0.123121,51.512117
3,-0.135166,51.509609
3,-0.136339,51.51347
3,-0.144408,51.507115
3,-0.132459,51.51179
3,-0.131904,51.516178
3,-0.131355,51.511997
3,-0.131078,51.514012
3,-0.145735,51.514195
3,-0.134012,51.517516
3,-0.132693,51.515939
3,-0.129593,51.513848
3,-0.123121,51.512117
3,-0.149901,51.513469
3,-0.128427,51.511339
3,-0.152839,51.514586
3,-0.138915,51.512495
3,-0.141322,51.506236
3,-0.128612,51.517727
3,-0.140222,51.515088
3,-0.135166,51.509609
3,-0.151281,51.507151
3,-0.132756,51.513341
3,-0.148712,51.514709
3,-0.134012,51.517516
3,-0.15094,51.519115
3,-0.135166,51.509609
3,-0.149901,51.513469
3,-0.155916,51.499778
3,-0.123121,51.512117
3,-0.146144,51.502349
3,-0.135166,51.509609
3,-0.135166,51.509609
3,-0.149901,51.513469
3,-0.135166,51.509609
3,-0.145743,51.516488
3,-0.134064,51.510952
3,-0.13493,51.509158
3,-0.13382,51.511272
3,-0.143092,51.515753
3,-0.148913,51.51331
3,-0.128984,51.51084
3,-0.136201,51.515087
3,-0.134874,51.51547
3,-0.131078,51.514012
3,-0.151281,51.507151
3,-0.121859,51.514777
3,-0.112811,51.51259
3,-0.125914,51.511137
3,-0.127085,51.51103
3,-0.121916,51.51163
3,-0.135166,51.509609
3,-0.13493,51.509158
3,-0.123121,51.512117
3,-0.141322,51.506236
3,-0.135166,51.509609
3,-0.128388,51.5123
3,-0.154576,51.518327
3,-0.128701,51.511703
3,-0.141807,51.516875
3,-0.140844,51.514684
3,-0.129379,51.512379
3,-0.129192,51.510272
3,-0.138003,51.51507
3,-0.130769,51.510468
3,-0.117918,51.512133
3,-0.140844,51.514684
3,-0.145735,51.514195
3,-0.132818,51.514286
3,-0.106076,51.517239
3,-0.135166,51.509609
3,-0.141776,51.507576
3,-0.149901,51.513469
3,-0.131925,51.51179
3,-0.149193,51.514564
3,-0.131904,51.516178
3,-0.142134,51.511314
3,-0.135136,51.514341
3,-0.135166,51.509609
3,-0.128388,51.5123
3,-0.139948,51.521459
3,-0.13382,51.511272
3,-0.133438,51.514971
3,-0.140222,51.515088
3,-0.135166,51.509609
3,-0.156435,51.509408
3,-0.139226,51.516618
3,-0.133438,51.514971
3,-0.133539,51.513911
3,-0.131163,51.51176
3,-0.128984,51.51084
3,-0.130769,51.510468
3,-0.141526,51.512078
3,-0.135166,51.509609
3,-0.123456,51.513777
3,-0.129438,51.513064
3,-0.146936,51.509097
3,-0.140154,51.516058
3,-0.134064,51.510952
3,-0.134874,51.51547
3,-0.15473,51.516648
3,-0.141416,51.499549
3,-0.136074,51.508313
3,-0.155199,51.513238
3,-0.142363,51.513827
3,-0.140844,51.514684
3,-0.132077,51.5169
3,-0.136326,51.511312
3,-0.142195,51.508401
3,-0.134437,51.51558
3,-0.13493,51.509158
3,-0.131904,51.516178
3,-0.13012,51.512247
3,-0.141741,51.509986
3,-0.129438,51.513064
3,-0.140222,51.515088
3,-0.135166,51.509609
3,-0.146986,51.513918
3,-0.145735,51.514195
3,-0.156435,51.509408
3,-0.103553,51.51932
3,-0.130592,51.513019
3,-0.135166,51.509609
3,-0.102729,51.519379
3,-0.138703,51.509929
3,-0.129778,51.511783
3,-0.138915,51.512495
3,-0.123121,51.512117
3,-0.144625,51.520238
3,-0.135166,51.509609
3,-0.132459,51.51179
3,-0.141322,51.506236
3,-0.132459,51.51179
3,-0.137324,51.516166
3,-0.131367,51.509947
3,-0.132756,51.513341
3,-0.153792,51.501714
3,-0.140844,51.514684
3,-0.146986,51.513918
3,-0.131247,51.514279
3,-0.120439,51.510042
3,-0.131904,51.516178
3,-0.126369,51.514559
3,-0.131925,51.51179
3,-0.123461,51.508409
3,-0.135874,51.515684
3,-0.134012,51.517516
3,-0.135166,51.509609
3,-0.141416,51.499549
3,-0.125708,51.507725
3,-0.140844,51.514684
3,-0.135166,51.509609
3,-0.131037,51.514492
3,-0.129653,51.515189
3,-0.140004,51.513708
3,-0.134157,51.511502
3,-0.143046,51.510141
3,-0.129653,51.515189
3,-0.142679,51.495775
3,-0.131715,51.513406
3,-0.135166,51.509609
3,-0.135874,51.515684
3,-0.125708,51.507725
3,-0.141416,51.499549
3,-0.13568,51.517596
3,-0.135166,51.509609
3,-0.135166,51.509609
3,-0.130495,51.511534
3,-0.132318,51.510295
3,-0.133384,51.512416
3,-0.124162,51.514832
3,-0.129487,51.516295
3,-0.135166,51.509609
3,-0.127583,51.51682
3,-0.132282,51.518567
3,-0.128965,51.519333
3,-0.132535,51.519794
3,-0.134429,51.520697
3,-0.135166,51.509609
3,-0.134064,51.510952
3,-0.143551,51.510473
3,-0.146936,51.509097
3,-0.148712,51.514709
3,-0.141807,51.516875
3,-0.129192,51.510272
3,-0.156435,51.509408
3,-0.131077,51.518072
3,-0.128388,51.5123
3,-0.133384,51.512416
3,-0.131355,51.511997
3,-0.132696,51.50281
3,-0.137439,51.51052
3,-0.138003,51.51507
3,-0.131355,51.511997
3,-0.145368,51.508676
3,-0.13416,51.512482
3,-0.130592,51.513019
3,-0.130592,51.513019
3,-0.128701,51.511703
3,-0.138845,51.51315
3,-0.123121,51.512117
3,-0.12578,51.514408
3,-0.155199,51.513238
3,-0.137439,51.51052
3,-0.15473,51.516648
3,-0.134429,51.520697
3,-0.123818,51.512166
3,-0.132459,51.51179
3,-0.123247,51.509044
3,-0.141284,51.507766
3,-0.134874,51.51547
3,-0.130769,51.510468
3,-0.154345,51.514052
3,-0.135283,51.510729
3,-0.141807,51.516875
3,-0.126906,51.51225
3,-0.127791,51.516329
3,-0.129593,51.513848
3,-0.142561,51.499046
3,-0.129653,51.515189
3,-0.141741,51.509986
3,-0.119723,51.51764
3,-0.138703,51.509929
3,-0.130733,51.513804
3,-0.131196,51.510942
3,-0.146986,51.513918
3,-0.119723,51.51764
3,-0.123461,51.508409
3,-0.145735,51.514195
3,-0.131196,51.510942
3,-0.13879,51.514867
3,-0.133325,51.512811
3,-0.127791,51.516329
3,-0.131904,51.516178
3,-0.135283,51.510729
3,-0.149193,51.514564
3,-0.141741,51.509986
3,-0.150414,51.516103
3,-0.132681,51.513052
3,-0.134874,51.51547
3,-0.131904,51.516178
3,-0.15262,51.510733
3,-0.140154,51.516058
3,-0.152839,51.514586
3,-0.138915,51.512495
3,-0.149605,51.491604
3,-0.152839,51.514586
3,-0.137952,51.509962
3,-0.12482,51.512855
3,-0.13493,51.509158
3,-0.119723,51.51764
3,-0.119723,51.51764
3,-0.128427,51.511339
3,-0.149643,51.504176
3,-0.131794,51.50972
3,-0.156852,51.521564
3,-0.154345,51.514052
3,-0.13493,51.509158
3,-0.131078,51.514012
3,-0.10845,51.514202
3,-0.131247,51.514279
3,-0.138845,51.51315
3,-0.125708,51.507725
3,-0.133398,51.509251
3,-0.13493,51.509158
3,-0.152839,51.514586
3,-0.133841,51.512513
3,-0.133325,51.512811
3,-0.142363,51.513827
3,-0.134874,51.51547
3,-0.133438,51.514971
3,-0.146004,51.513237
3,-0.144931,51.497798
3,-0.124122,51.508087
3,-0.141807,51.516875
3,-0.128388,51.5123
3,-0.131904,51.516178
3,-0.136339,51.51347
3,-0.131534,51.513601
3,-0.140154,51.516058
3,-0.131078,51.514012
3,-0.111596,51.518281
3,-0.144931,51.497798
3,-0.14407,51.511893
3,-0.129487,51.516295
3,-0.12578,51.514408
3,-0.133971,51.517803
3,-0.133841,51.512513
3,-0.146004,51.513237
3,-0.122679,51.513046
3,-0.131904,51.516178
3,-0.130403,51.517287
3,-0.140844,51.514684
3,-0.131904,51.516178
3,-0.142561,51.499046
3,-0.129487,51.516295
3,-0.132693,51.515939
3,-0.149605,51.491604
3,-0.129487,51.516295
3,-0.144844,51.513057
3,-0.137439,51.51052
3,-0.123456,51.513777
3,-0.144433,51.496234
3,-0.125924,51.509491
3,-0.134437,51.51558
3,-0.1325,51.51394
3,-0.134064,51.510952
3,-0.137439,51.51052
3,-0.134064,51.510952
3,-0.143408,51.514365
3,-0.135435,51.511612
3,-0.117918,51.512133
3,-0.133325,51.512811
3,-0.127574,51.512117
3,-0.129487,51.516295
3,-0.136689,51.519375
3,-0.12958,51.514523
3,-0.134064,51.510952
3,-0.132693,51.515939
3,-0.130169,51.513498
3,-0.133012,51.510953
3,-0.131248,51.5132
3,-0.131355,51.511997
3,-0.144844,51.513057
3,-0.148712,51.514709
3,-0.143551,51.510473
3,-0.128,51.511584
3,-0.150947,51.515383
3,-0.135283,51.510729
3,-0.131706,51.509404
3,-0.120625,51.511475
3,-0.151852,51.516189
3,-0.140844,51.514684
3,-0.152839,51.514586
3,-0.149643,51.504176
3,-0.138915,51.512495
3,-0.13493,51.509158
3,-0.155199,51.513238
3,-0.152839,51.514586
3,-0.131163,51.51176
3,-0.125924,51.509491
3,-0.141741,51.509986
3,-0.130592,51.513019
3,-0.140844,51.514684
3,-0.132077,51.5169
3,-0.117666,51.514044
3,-0.117666,51.514044
3,-0.133398,51.509251
3,-0.131196,51.510942
3,-0.152839,51.514586
3,-0.145358,51.49722
3,-0.129593,51.513848
3,-0.137439,51.51052
3,-0.149643,51.504176
